time,reward,total_reward,progress,u_t,formula_u_t,z,gap,min_distance,ego_x,ego_y,success,collision
25.60000000000023,-0.30000026156614235,-142.02802715993,0.0,2.6808682128445573,2.6808682128445573,-0.7975778584043607,16.77085474400036,11.59289035545574,405.5567014575279,-1.9997864367149838,0.0,0.0
25.65000000000023,-0.3000002200499878,-142.32802737997997,0.0,2.6818633133143335,2.6818633133143335,-0.7961231351676047,16.833681356180307,11.608842015232003,406.2672380447943,-1.999791118488353,0.0,0.0
25.70000000000023,-0.30000018380231463,-142.6280275637823,0.0,2.6827727694242816,2.6827727694242816,-0.7947090149684612,16.89516678350367,11.624532221679548,406.9787082644539,-1.9997956976270306,0.0,0.0
25.75000000000023,-0.30000015234894845,-142.92802771613125,0.0,2.68360076113193,2.68360076113193,-0.7933324950524155,16.955330991388678,11.639965323804573,407.6910995976731,-1.9998001763809932,0.0,0.0
25.80000000000023,-0.30000012523171127,-143.22802784136297,0.0,2.6843514559439448,2.6843514559439448,-0.7919908115999957,17.0141940032226,11.655145587904233,408.4043993029299,-1.9998045569508927,0.0,0.0
25.850000000000232,-0.3000001020121409,-143.52802794337512,0.0,2.6850289916507064,2.6850289916507064,-0.7906814290232456,17.07177587965282,11.670077199036035,409.1185944411647,-1.9998088414891382,0.0,0.0
25.900000000000233,-0.3000000822743549,-143.82802802564947,0.0,2.6856374607107036,2.6856374607107036,-0.7894020291272916,17.128096698984677,11.68476426252127,409.8336718997258,-1.999813032100953,0.0,0.0
25.950000000000234,-0.30000006562714526,-144.1280280912766,0.0,2.6861808962207894,2.6861808962207894,-0.7881505002044285,17.183176538641646,11.699210805474438,410.5496184151521,-1.9998171308454098,0.0,0.0
26.000000000000234,-0.3000000517053868,-144.428028142982,0.0,2.6866632594040665,2.6866632594040665,-0.786924926122718,17.237035457646186,11.713420778351185,411.2664205948336,-1.9998211397364414,0.0,0.0
26.050000000000235,-0.30000004017084386,-144.72802818315284,0.0,2.687088428543718,2.687088428543718,-0.7857235754657528,17.289693480080018,11.727398056508303,411.9840649375892,-1.999825060743831,0.0,0.0
26.100000000000236,-0.3000000307124559,-145.0280282138653,0.0,2.687460189288822,2.687460189288822,-0.784544890774987,17.341170579484924,11.741146441769818,412.7025378532012,-1.99982889579418,0.0,0.0
26.150000000000237,-0.3000000230461797,-145.32802823691148,0.0,2.687782226256588,2.687782226256588,-0.7833874779409199,17.39148666416554,11.754669663993466,413.4218256809437,-1.9998326467718543,0.0,0.0
26.200000000000237,-0.3000000169144601,-145.62802825382593,0.0,2.6880581158547683,2.6880581158547683,-0.7822500957844398,17.440661563357537,11.767971382633691,414.14191470714275,-1.9998363155199106,0.0,0.0
26.250000000000238,-0.30000001208539756,-145.92802826591134,0.0,2.688291320247987,2.688291320247987,-0.7811316458648396,17.488715014226045,11.781055188296076,414.8627911818035,-1.9998399038410013,0.0,0.0
26.30000000000024,-0.30000000835167356,-146.228028274263,0.0,2.6884851823921125,2.6884851823921125,-0.780031162546397,17.535666649659333,11.793924604280082,415.58444133433994,-1.9998434134982612,0.0,0.0
26.35000000000024,-0.3000000055292897,-146.5280282797923,0.0,2.688642922062073,2.688642922062073,-0.7789478033510095,17.581535986825372,11.8065830881065,416.30685138844086,-1.9998468462161731,0.0,0.0
26.40000000000024,-0.30000000345617067,-146.82802828324847,0.0,2.688767632799776,2.688767632799776,-0.7778808396201877,17.626342416458783,11.819034033027194,417.03000757610585,-1.9998502036814156,0.0,0.0
26.45000000000024,-0.30000000199067506,-147.12802828523914,0.0,2.6888622797109174,2.6888622797109174,-0.776829647505764,17.670105192847984,11.83128076951405,417.75389615088295,-1.9998534875436913,0.0,0.0
26.50000000000024,-0.3000000010100514,-147.4280282862492,0.0,2.688929698041356,2.688929698041356,-0.7757936993049632,17.712843424492007,11.843326566725638,418.47850340033966,-1.9998566994165379,0.0,0.0
26.550000000000242,-0.3000000004088737,-147.7280282866581,0.0,2.6889725924664947,2.6889725924664947,-0.7747725551520285,17.754576065399192,11.855174633949217,419.2038156577975,-1.999859840878121,0.0,0.0
26.600000000000243,-0.3000000000974833,-148.02802828675556,0.0,2.6889935370294054,2.6889935370294054,-0.7737658550753864,17.795321906999277,11.866828122016786,419.9298193133598,-1.999862913472009,0.0,0.0
26.650000000000244,-0.30000000000045995,-148.32802828675602,0.0,2.688994975666492,2.688994975666492,-0.7727733114263885,17.835099570642683,11.878290124694063,420.656500824261,-1.9998659187079322,0.0,0.0
26.700000000000244,-0.3000000000551418,-148.62802828681117,0.0,2.6889792232622787,2.6889792232622787,-0.7717947016829646,17.87392750066141,11.889563680040792,421.3838467245656,-1.9998688580625241,0.0,0.0
26.750000000000245,-0.3000000002102082,-148.9280282870214,0.0,2.688948467177764,2.688948467177764,-0.7708298616290709,17.91182395796602,11.900651771742009,422.1118436342433,-1.9998717329800475,0.0,0.0
26.800000000000246,-0.3000000004243363,-149.22802828744574,0.0,2.688904769200072,2.688904769200072,-0.769878678908607,17.948807014155648,11.911557330409485,422.84047826764646,-1.9998745448731035,0.0,0.0
26.850000000000247,-0.30000000066494137,-149.52802828811068,0.0,2.688850067863857,2.688850067863857,-0.7689410869504992,17.98489454611746,11.922283234852607,423.569737441415,-1.999877295123326,0.0,0.0
26.900000000000247,-0.3000000009070042,-149.82802828901768,0.0,2.6887861810980986,2.6887861810980986,-0.7680170592598949,18.020104231093512,11.932832313318624,424.2996080818331,-1.9998799850820603,0.0,0.0
26.950000000000248,-0.3000000011319898,-150.12802829014967,0.0,2.6887148091548636,2.6887148091548636,-0.767106604068878,18.0544535421937,11.943207344702,425.03007723166183,-1.9998826160710277,0.0,0.0
27.00000000000025,-0.300000001326859,-150.42802829147652,0.0,2.6886375377795138,2.6886375377795138,-0.7662097593387822,18.087959744333943,11.953411059722606,425.76113205646897,-1.999885189382974,0.0,0.0
27.05000000000025,-0.30000000148317074,-150.7280282929597,0.0,2.6885558415846185,2.6885558415846185,-0.7653265881050351,18.120639890580208,11.963446142072938,426.49275985048,-1.9998877062823055,0.0,0.0
27.10000000000025,-0.3000000015962754,-151.02802829455598,0.0,2.6884710875927746,2.6884710875927746,-0.7644571741545065,18.15251081887868,11.973315229534402,427.22494804197015,-1.9998901680057097,0.0,0.0
27.15000000000025,-0.3000000016645941,-151.32802829622057,0.0,2.688384538915928,2.688384538915928,-0.7636016180245357,18.183589149154216,11.983020915063065,427.95768419821854,-1.9998925757627637,0.0,0.0
