time,reward,total_reward,progress,success,collision,min_distance,ego_x,ego_y,decision,selected_pair,switch_count,best_gap,y_high,u_high,z_low,u_t,cf,cr
7.099999999999983,-0.3,-42.59999999999995,0.0,0.0,0.0,4.013854162429242,147.78978528859002,2.0,WAIT,None,0,11.45358664725137,0.0042892119066889195,0.0020524384245541394,3.1800675145172677e-09,0.0,0.38612070512053626,0.2380377308845628
7.149999999999983,-0.3,-42.89999999999995,0.0,0.0,0.0,4.0056913512138115,148.67978524795583,2.0,WAIT,None,0,11.480797398062748,0.012190573967292858,0.0019498171379428162,2.862060763065541e-09,0.0,0.3965528695591671,0.227890578067318
7.199999999999982,-0.3,-43.199999999999946,0.0,0.0,0.0,4.001084087505024,149.56978521138507,2.0,WAIT,None,0,11.50672086273579,0.020126257973554863,0.0018523676903226909,2.5758546867589868e-09,0.0,0.406865066470672,0.2179114748279647
7.249999999999982,-0.3,-43.49999999999994,0.0,0.0,0.0,4.000096310246262,150.45978517847138,2.0,WAIT,None,0,11.531391984303184,0.02807462234872172,0.001760056952060236,2.3182692180830883e-09,0.0,0.4170317865069609,0.20811671282533598
7.299999999999982,-0.3,-43.79999999999994,0.0,0.0,0.0,4.002782175055057,151.34978514884904,2.0,WAIT,None,0,11.554846218710793,0.03601466835271921,0.0016732189013918572,2.0864422962747793e-09,0.0,0.42702709686641954,0.1985211647290523
7.349999999999982,-0.3,-44.09999999999994,0.0,0.0,0.0,4.00918545338554,152.23978512218895,2.0,WAIT,None,0,11.57711942130939,0.043926049248071315,0.0015927122395445264,1.8777980666473015e-09,0.0,0.4368247405610899,0.1891382865928953
7.399999999999982,-0.3,-44.399999999999935,0.0,0.0,0.0,4.019339074234587,153.12978509819487,2.0,WAIT,None,0,11.59824773993438,0.0517890907827421,0.0015200565312382284,1.6900182599825713e-09,0.0,0.4463982418144896,0.17998012797304533
7.4499999999999815,-0.3,-44.69999999999993,0.0,0.0,0.0,4.033264820403077,154.0197850766002,2.0,WAIT,None,0,11.61826751436331,0.059584820536506294,0.0014575394924382543,1.5210164339843142e-09,0.0,0.45572101710085205,0.17105734924777385
7.499999999999981,-0.3,-44.99999999999993,0.0,0.0,0.0,4.050973186449533,154.90978505716498,2.0,WAIT,None,0,11.63721518194194,0.06729500301867133,0.0014082894306572627,1.3689147905858827e-09,0.0,0.46476649126391045,0.16237924558978628
7.549999999999981,-0.3,-45.299999999999926,0.0,0.0,0.0,4.0724634002261855,155.79978503967328,2.0,WAIT,None,0,11.655127189171509,0.07490217714805386,0.0013763084586060704,1.2320233115272944e-09,0.0,0.4735082180827597,0.153953777040418
7.599999999999981,-0.3,-45.59999999999992,0.0,0.0,0.0,4.097723604575149,156.68978502393077,2.0,WAIT,None,0,11.672039909051705,0.08238969288534329,0.00136646389098804,1.1088209803745649e-09,0.0,0.48192000458507817,0.14578760413586128
7.649999999999981,-0.3,-45.89999999999992,0.0,0.0,0.0,4.126731190696409,157.5797850097625,2.0,WAIT,None,0,11.687989563975322,0.08974174422946835,0.0013844371230773704,9.979388823371084e-10,0.0,0.4899760383448666,0.13788612853909413
7.699999999999981,-0.3,-46.19999999999992,0.0,0.0,0.0,4.1594532701662565,158.46978499701106,2.0,WAIT,None,0,11.703012153973958,0.09694339640218634,0.001436631193142459,8.981449941033975e-10,0.0,0.4976510169438725,0.13025353813709065
7.7499999999999805,-0.3,-46.499999999999915,0.0,0.0,0.0,4.195847268821561,159.35978498553476,2.0,WAIT,None,0,11.717143390115524,0.10398060570627334,0.0015300400575529102,8.083304946930578e-10,0.0,0.504920278724014,0.1228928560709115
7.79999999999998,-0.3,-46.79999999999991,0.0,0.0,0.0,4.235861622900172,160.2497849752061,2.0,WAIT,None,0,11.730418632857834,0.11084023116506286,0.0016720842671193426,7.27497445223752e-10,0.0,0.5117599339130968,0.11580599317621106
7.84999999999998,-0.3,-47.09999999999991,0.0,0.0,0.0,4.279436556030532,161.1397849659103,2.0,WAIT,None,0,11.742872835165088,0.11751003758869312,0.0018704191431045448,6.547477007013767e-10,0.0,0.5181469951689825,0.10899380332343873
